Date,Year,Earnings,CPI,Hourly,SP500,GDP,Nasdaq,Wages,Dow,MedInc
1/1/1964,1964,1,1,1,1,1,1,1,1,1
2/1/1964,1964,0.014742015,-0.001079914,0.007853403,0.012295618,0,0,0.012619267,0.018845222,0
3/1/1964,1964,0.012106538,0.001081081,0.004,0.018219408,0,0,0.005167173,0.01643483,0
4/1/1964,1964,0.011961722,0.001079914,0.006591815,0.014467005,0.013215451,0,0.006652555,-0.003097803,0
5/1/1964,1964,0.011820331,0,0,0.009757318,0,0,0.00600781,0.012074625,0
6/1/1964,1964,0.011682243,0.002157497,0.003968254,-0.005946482,0,0,0.005374739,0.010064188,0
7/1/1964,1964,0.011547344,0.002152853,0.003952569,0.037138584,0.019681025,0,0.007128007,0.00839286,0
8/1/1964,1964,0.00913242,-0.001074114,0.001336135,-0.014659938,0,0,0.007667355,1.42933E-06,0
9/1/1964,1964,0.011312217,0.002150538,0.003921569,0.017195122,0,0,0.004975124,0.040743081,0
10/1/1964,1964,0.006711409,0.001072961,-0.00390625,0.017264117,0.007641276,0,-0.000291206,-0.00261628,0
11/1/1964,1964,0.004444444,0.002143623,0.006529157,0.006953447,0,0,0.009321293,-0.000563184,0
12/1/1964,1964,0.006637168,0.001069519,0.010423413,-0.017322097,0,0,0.010966811,-0.001485219,0
1/1/1965,1965,0.008791209,0,0,0.025726536,0.029356722,0,0.001712818,0.032866914,0
2/1/1965,1965,0.010893246,0,0.003875969,0.007315374,0,0,0.005414648,0.000686651,0
3/1/1965,1965,0.00862069,0.001068376,0.007722008,0.00092219,0,0,0.005385488,-0.01917565,0
4/1/1965,1965,0.010683761,0.003201708,-0.003831418,0.013129103,0.017276641,0,0.004228926,0.03414676,0
5/1/1965,1965,0.012684989,0.00212766,0.010296164,0.01489144,0,0,0.009264458,-0.004630172,0
6/1/1965,1965,0.010438413,0.005307856,-0.001357519,-0.047491039,0,0,0.004172462,-0.060443142,0
7/1/1965,1965,0.010330579,0.001055966,0,-0.001528692,0.026201364,0,0.007479224,0.015794385,0
8/1/1965,1965,0.008179959,-0.002109705,0.001201757,0.018607938,0,0,0.006598845,0.012884598,0
9/1/1965,1965,0.010141988,0.002114165,0.00639512,0.033414268,0,0,0.007375034,0.041965991,0
10/1/1965,1965,0.014056225,0.001054852,0.001173135,0.022488252,0.030072479,0,0.013828633,0.029216053,0
11/1/1965,1965,0.013861386,0.002107482,0.006366566,0.008316008,0,0,0.008558438,-0.014685681,0
12/1/1965,1965,0.013671875,0.003154574,0,-0.004557786,0,0,0.008485813,0.020683094,0
1/1/1966,1966,0.009633911,0,0.003745318,0.017333479,0.030934487,0,0.004733105,0.014701462,0
2/1/1966,1966,0.009541985,0.006289308,0.006331684,-0.006750964,0,0,0.010206752,-0.038217189,0
3/1/1966,1966,0.009451796,0.003125,0.003717472,-0.041104758,0,0,0.008290155,-0.031495449,0
4/1/1966,1966,0.007490637,0.004153686,0.003703704,0.03060306,0.011620717,0,0.008992806,0.003370581,0
5/1/1966,1966,0.007434944,0.001034126,-0.001496992,-0.052620087,0,0,0.007130125,-0.05313299,0
6/1/1966,1966,0.007380074,0.003099174,0.003676471,-0.008296843,0,0,0.01011378,-0.01887432,0
7/1/1966,1966,0.003663004,0.003089598,0.001056087,-0.002556356,0.018207883,0,0.009762203,-0.029161293,0
8/1/1966,1966,0.001824818,0.00513347,0.003649635,-0.060461323,0,0,0.007436787,-0.075202764,0
9/1/1966,1966,0.003642987,0.002042901,0.001022727,-0.035213887,0,0,0.005659449,-0.017998721,0
10/1/1966,1966,0.001814882,0.004077472,0.006243614,-0.008739237,0.016670774,0,0.007340347,0.036105374,0
11/1/1966,1966,0.003623188,0,0.00099654,0.050045378,0,0,0.004857906,-0.019180616,0
12/1/1966,1966,0.001805054,0.001015228,-0.002610966,0.004198049,0,0,0.003384095,-0.007453083,0
1/1/1967,1967,-0.005405405,0,0.009830879,0.038362228,0.01304209,0,0.00746808,0.081712497,0
2/1/1967,1967,-0.007246377,0.001014199,-0.006909735,0.034458259,0,0,0.00023912,-0.012378249,0
3/1/1967,1967,-0.005474453,0.002026342,0,0.023580586,0,0,0.004303132,0.02855316,0
4/1/1967,1967,-0.00733945,0.002022245,0.000910807,0.017222098,0.005701458,0,0.004046656,0.032707169,0
5/1/1967,1967,-0.007393715,0.003027245,0.003546099,0.017919965,0,0,0.002133713,-0.052393213,0
6/1/1967,1967,-0.00744879,0.003018109,0.007067138,-0.012528351,0,0,0.008516678,0.005923395,0
7/1/1967,1967,-0.001876173,0.005015045,0.003508772,0.01728098,0.019140548,0,0.006568144,0.048011972,0
8/1/1967,1967,-0.001879699,0.002994012,0.006993007,0.015912267,0,0,0.007923561,-0.006222745,0
9/1/1967,1967,-0.001883239,0.00199005,0,0.013969732,0,0,0.004393064,0.025087072,0
10/1/1967,1967,0.001886792,0.002979146,0.003472222,-0.001565599,0.018730215,0,0.005064457,-0.053470809,0
11/1/1967,1967,0.001883239,0.002970297,0.009584226,-0.03136107,0,0,0.012368301,-0.007450155,0
12/1/1967,1967,0.001879699,0.0029615,-0.001858753,0.028491258,0,0,0.009276018,0.030483829,0
1/1/1968,1968,0.00750469,0.003937008,0.004178627,-0.002728227,0.031707242,0,0.00627662,-0.060416483,0.085205596
2/1/1968,1968,0.005586592,0.002941176,0.008738602,-0.045138889,0,0,0.014034306,-0.020349482,0
3/1/1968,1968,0.007407407,0.004887586,0.004116223,-0.018292011,0,0,0.007469244,-0.002707022,0
4/1/1968,1968,0.007352941,0.002918288,0.004063625,0.073857897,0.027443762,0,0.006105539,0.081945262,0
5/1/1968,1968,0.009124088,0.002909796,0.006012951,0.022995714,0,0,0.010403121,-0.017374914,0
6/1/1968,1968,0.007233273,0.005802708,0.005994695,0.026872382,0,0,0.008365508,-0.007061581,0
7/1/1968,1968,0.005385996,0.004807692,0.003981438,-0.00199005,0.017639114,0,0.009359711,-0.022157147,0
8/1/1968,1968,0.005357143,0.002870813,0.00330033,-0.021834497,0,0,0.007586934,0.011858269,0
9/1/1968,1968,0.005328597,0.002862595,0.009868421,0.032514525,0,0,0.008993934,0.041429027,0
10/1/1968,1968,0.005300353,0.005708849,0.003257329,0.024679171,0.018094812,0,0.006633499,0.011938922,0
11/1/1968,1968,0.007029877,0.003784295,0.001154018,0.015414258,0,0,0.008855025,0.031360732,0
12/1/1968,1968,0.005235602,0.002827521,0.003225806,0.010436433,0,0,0.005919575,-0.044577784,0
1/1/1969,1969,0.003472222,0.002819549,0.008565916,-0.042253521,0.026142785,0,0.005073052,-0.000452225,0.085286458
2/1/1969,1969,0.003460208,0.003748828,0.00107121,-0.004901961,0,0,0.005855037,-0.048436136,0
3/1/1969,1969,0.003448276,0.008403361,0.009053079,-0.021674877,0,0,0.011039743,0.024858394,0
4/1/1969,1969,0.001718213,0.006481481,0.009005521,0.020140987,0.015788197,0,0.006551519,0.010043782,0
5/1/1969,1969,0,0.00275989,0.000483793,0.032576505,0,0,0.008481262,-0.015912025,0
6/1/1969,1969,0.001715266,0.006422018,0.003593344,-0.052198853,0,0,0.008996675,-0.073767416,0
7/1/1969,1969,0.003424658,0.004557885,0.003115265,-0.044684285,0.020748845,0,0.011823997,-0.071255778,0
8/1/1969,1969,0.001706485,0.004537205,0.00889441,-0.00559603,0,0,0.009195402,0.02051138,0
9/1/1969,1969,0.003407155,0.004516712,0.003496848,0.003503929,0,0,0.007023538,-0.030882929,0
10/1/1969,1969,-0.006791171,0.003597122,0.003451943,0.0106867,0.007952767,0,0.005466541,0.04717527,0
11/1/1969,1969,-0.005128205,0.005376344,0.008787661,0.007223618,0,0,0.005624297,-0.05610238,0
12/1/1969,1969,-0.006872852,0.006238859,0.003030303,-0.053009043,0,0,0.005965697,-0.01998483,0
1/1/1970,1970,-0.008650519,0.003542958,-0.005333333,-0.008780595,0.012573364,0,0.004447739,-0.072782799,0.042471506
2/1/1970,1970,-0.008726003,0.005295675,0.006042296,-0.034879858,0,0,0.005166052,0.03956713,0
3/1/1970,1970,-0.008802817,0.005267779,0.006303891,0.017094998,0,0,0.006791483,0.005067012,0
4/1/1970,1970,-0.007104796,0.006113537,-0.005376344,-0.030456853,0.015387177,0,-0.003281677,-0.070345572,0
5/1/1970,1970,-0.005366726,0.004340278,0.00297619,-0.115066899,0,0,0.003658314,-0.05081233,0
6/1/1970,1970,-0.007194245,0.005185825,0.006175315,-0.006179332,0,0,0.005649718,-0.029239405,0
7/1/1970,1970,-0.009057971,0.003439381,0.005659174,0.001719804,0.017504626,0,0.005617978,0.068537159,0
8/1/1970,1970,-0.010968921,0.001713796,0.008797654,0.029054411,0,0,0.003063615,0.041491594,0
9/1/1970,1970,-0.009242144,0.005132592,-0.002514142,0.059804928,0,0,-0.00161696,-0.010200218,0
10/1/1970,1970,-0.014925373,0.005106383,0,0.021675951,0.002347018,0,-0.003059205,-0.011783502,0
11/1/1970,1970,-0.013257576,0.00338696,0.005797101,-0.00106673,0,0,0.00198556,0.045643856,0
12/1/1970,1970,-0.015355086,0.005063291,0.008645533,0.068462269,0,0,0.008827238,0.051116252,0
1/1/1971,1971,0.005847953,0.000839631,0.008571429,0.038200999,0.042759193,0,0.01375,0.035259549,0.0317643
2/1/1971,1971,0.005813953,0.001677852,0.002932935,0.038720719,0,0,0.004756033,0.009402273,0
3/1/1971,1971,0.005780347,0.003350084,0.002816901,0.025641026,0,0.043103975,0.005259467,0.026522392,0
4/1/1971,1971,0.005747126,0.003338898,0.008358081,0.034136546,0.018600968,0.057111501,0.00523195,0.038756549,0
5/1/1971,1971,0.007619048,0.004991681,0.005639726,-0.013592233,0,-0.04086209,0.008848022,-0.0408215,0
6/1/1971,1971,0.005671078,0.005794702,0.005502427,-0.018503937,0,-0.011473352,0.003439381,-0.025703465,0
7/1/1971,1971,0.007518797,0.002469136,3.7533E-05,-0.007220217,0.018511231,-0.025928521,0.002742074,-0.038973483,0
8/1/1971,1971,0.005597015,0.002463054,0.008264463,-0.017777778,0,0.02748801,0.006836438,0.043543285,0
9/1/1971,1971,0.00742115,0.000819001,0.00273224,0.022213081,0,0.005630598,0.005262264,-0.012115017,0
10/1/1971,1971,0.016574586,0.001636661,0.005457016,-0.021227364,0.010717728,-0.038482739,0.00270179,-0.056553323,0
11/1/1971,1971,0.016304348,0.001633987,0.005434783,-0.046356254,0,-0.010756257,0.004546986,-0.009130002,0
12/1/1971,1971,0.016042781,0.004078303,0.010847532,0.068872602,0,0.092399427,0.01424979,0.065552477,0
1/1/1972,1972,0.007017544,0.000812348,0.016005871,0.041645659,0.033867178,0.041628858,0.011570248,0.01344656,0.073508087
2/1/1972,1972,0.005226481,0.00487013,0.007994851,0.01839303,0,0.049547678,0.012091503,0.023707967,0
3/1/1972,1972,0.006932409,0.001615509,0.005235602,0.023764259,0,0.019562775,0.007426542,0.011114972,0
4/1/1972,1972,0.008605852,0.002419355,0.005208333,0.010213556,0.029058783,0.022431241,0.004807692,0.011884325,0
5/1/1972,1972,0.010238908,0.003218021,0.002457278,-0.010110294,0,0.006700557,0.004784689,0.004442322,0
6/1/1972,1972,0.008445946,0.002405774,0.002717391,0.002785515,0,-0.020868317,0.006507937,-0.035319464,0
7/1/1972,1972,0.010050251,0.004,0.002430643,-0.007407407,0.019107385,-0.022506121,0.002996373,-0.009271583,0
8/1/1972,1972,0.008291874,0.001593625,0.005128205,0.035447761,0,0.014735049,0.010220126,0.039631551,0
9/1/1972,1972,0.009868421,0.003977725,0.007833296,-0.014414414,0,-0.0048863,0.009182879,-0.013262327,0
10/1/1972,1972,0.01465798,0.003169572,0.010344875,0.001828154,0.029706346,0.000100724,0.014959901,-0.002371566,0
11/1/1972,1972,0.016051364,0.002369668,0.002321465,0.050182482,0,0.01838027,0.00820544,0.063169605,0
12/1/1972,1972,0.014218009,0.003152088,-0.000210553,0.020851434,0,0.003473725,0.010097965,-0.000521563,0
1/1/1973,1973,0.020249221,0.003142184,0.0075,0.007659574,0.036560955,-0.042070121,0.008803342,-0.023001002,0.088009144
2/1/1973,1973,0.018320611,0.007047768,0.007693656,-0.035472973,0,-0.068879487,0.012128383,-0.050606243,0
3/1/1973,1973,0.019490255,0.00933126,0.005185854,-0.015761821,0,-0.033424029,0.007745141,-0.013498707,0
4/1/1973,1973,0.020588235,0.006933744,0.004666489,-0.018683274,0.026422696,-0.08813569,0.007975638,-0.037753484,0
5/1/1973,1973,0.021613833,0.006120888,0.002444988,-0.028105168,0,-0.054908721,0.006761617,-0.028486292,0
6/1/1973,1973,0.019746121,0.006844106,0.004878049,-0.02238806,0,-0.022864817,0.008288082,-0.017476573,0
7/1/1973,1973,0.020746888,0.002265861,0.007281553,0.009541985,0.014110746,0.073457544,0.008645125,0.036594363,0
8/1/1973,1973,0.021680217,0.018085908,-0.000306919,-0.018903592,0,-0.051769653,0.004777294,-0.058815917,0
9/1/1973,1973,0.019893899,0.00296077,0.009615385,0.01734104,0,0.057946854,0.009369319,0.06465204,0
10/1/1973,1973,0.020806242,0.008118081,-0.000342909,0.039772727,0.029606552,-0.017947748,0.00928235,0.001186292,0
11/1/1973,1973,0.01910828,0.007320644,0.012614315,-0.071038251,0,-0.156763956,0.011118737,-0.146034039,0
12/1/1973,1973,0.02,0.006540698,-0.003074347,-0.070784314,0,-0.020436512,0.005837632,0.028002676,0
1/1/1974,1974,0.008578431,0.00866426,0.001968264,0.014032496,0.010106422,0.020862876,0.003914158,-0.003108752,0.064559259
2/1/1974,1974,0.007290401,0.012884753,0.004683841,-0.027676621,0,-0.018857154,0.006318903,-0.007045456,0
3/1/1974,1974,0.008443908,0.01130742,0.006993007,0.042696629,0,-0.034211241,0.00494322,-0.028303327,0
4/1/1974,1974,0.015550239,0.005590496,-0.003162315,-0.051108374,0.026050674,-0.062633037,0.005982451,-0.015926743,0
5/1/1974,1974,0.014134276,0.011118833,0.021749613,-0.030175211,0,-0.088026736,0.01242236,-0.053068692,0
6/1/1974,1974,0.015098722,0.009621993,0.00633383,0.00133824,0,-0.060535588,0.009137188,-0.007969648,0
7/1/1974,1974,0.013729977,0.007488087,0.002252252,-0.116716784,0.019587518,-0.08611507,0.004915276,-0.063745302,0
8/1/1974,1974,0.014672686,0.012837838,0.008988764,-0.041356702,0,-0.119620236,0.007851718,-0.114710406,0
9/1/1974,1974,0.013348165,0.012008005,0.006144553,-0.10403788,0,-0.117972465,0.008173691,-0.114936898,0
10/1/1974,1974,-0.007683864,0.008569545,0.00385707,0.019377569,0.025418166,0.160212818,0.007727388,0.084130616,0
11/1/1974,1974,-0.008849558,0.008496732,-0.003328742,0.03312212,0,-0.04239553,-0.006033941,-0.077572235,0
12/1/1974,1974,-0.0078125,0.00712897,0.006564551,-0.065096181,0,-0.056926297,0.000885292,-0.011645905,0
1/1/1975,1975,-0.016872891,0.004504505,-0.000602192,0.081854779,0.010275186,0.161784982,0.001389942,0.137555595,0.051762806
2/1/1975,1975,-0.016018307,0.007046765,0.003711738,0.103914002,0,0.038323492,-0.002776025,0.042211677,0
3/1/1975,1975,-0.01744186,0.003816794,0.000858467,0.045942572,0,0.032448707,0.00328989,0.035577953,0
4/1/1975,1975,-0.018934911,0.005069708,0.00280112,0.011219862,0.022112893,0.034236959,0.000504477,0.065104685,0
5/1/1975,1975,-0.020506634,0.004413619,0.007087914,0.063503305,0,0.051978906,0.009454179,0.007529224,0
6/1/1975,1975,-0.019704433,0.008160703,0.006396588,0.025527192,0,0.039409356,0.007617383,0.048292513,0
7/1/1975,1975,-0.00879397,0.010585305,0.004237288,0.000974026,0.035092106,-0.054556741,0.005329037,-0.064405789,0
8/1/1975,1975,-0.007604563,0.003080715,0.014056862,-0.073305222,0,-0.052022829,0.015285996,0.002711147,0
9/1/1975,1975,-0.008939974,0.004914005,0.00209205,-0.01213394,0,-0.064388087,0.006677999,-0.054820131,0
10/1/1975,1975,0.009020619,0.006112469,0.006263048,0.046061179,0.030418991,0.030095954,0.010613919,0.047328123,0
11/1/1975,1975,0.007662835,0.006075334,0.008298755,0.016935757,0,0.016087125,0.009905717,0.022031162,0
12/1/1975,1975,0.00887199,0.004227053,0.004833396,-0.015210392,0,-0.018552775,0.008272276,-0.013196033,0
1/1/1976,1976,0.028894472,0.002405292,0.008939612,0.09199549,0.033292637,0.119546538,0.013947492,0.141935224,0.082480382
2/1/1976,1976,0.029304029,0.00239952,0.006122449,0.03861243,0,0.033076675,0.007975957,-0.006167071,0
3/1/1976,1976,0.027283511,0.002393776,-0.001475198,0.004970179,0,0.002252738,0.005275229,0.025821575,0
4/1/1976,1976,0.023094688,0.004179104,0.003273735,0.007912957,0.017492572,-0.009612396,0.007871321,-0.006263174,0
5/1/1976,1976,0.021444695,0.005945303,0.011613119,-0.00686948,0,-0.029455081,0.008375778,-0.02869152,0
6/1/1976,1976,0.022099448,0.005319149,0.001218557,0.005928854,0,0.020498022,0.003255135,0.022859831,0
7/1/1976,1976,0.010810811,0.005878895,0.005964215,0.023575639,0.018477249,0.005411598,0.007607966,-0.023264268,0
8/1/1976,1976,0.010695187,0.004675628,0.007083967,-0.008637236,0,-0.022645169,0.009993338,-0.016090413,0
9/1/1976,1976,0.010582011,0.004072135,0.008664927,0.021297193,0,0.013991218,0.006046614,0.013281989,0
10/1/1976,1976,0.012565445,0.00405562,-0.001670673,-0.034123223,0.025292093,-0.015266055,0.005900994,-0.030499624,0
11/1/1976,1976,0.012409514,0.00288517,0.009689922,-0.00686948,0,0.006931505,0.011406844,-0.020112216,0
12/1/1976,1976,0.012257406,0.00287687,0.003838772,0.03458498,0,0.070318283,0.007948443,0.057063391,0
1/1/1977,1977,0.00605449,0.005737235,-0.002668343,-0.008595989,0.028111337,-0.028745966,0.000959079,-0.054963757,0.069970845
2/1/1977,1977,0.005015045,0.010268112,0.018925962,-0.026974952,0,-0.020245413,0.01224316,-0.028792338,0
3/1/1977,1977,0.005988024,0.00621118,0.000985325,-0.003960396,0,-0.011264535,0.009781237,-0.024966392,0
4/1/1977,1977,0.010912698,0.007856341,0.010325256,-0.015407555,0.033822476,0.005904692,0.010103114,-0.000127615,0
5/1/1977,1977,0.011776251,0.005567929,0.007462687,-0.002927814,0,-0.003970187,0.012270571,-0.035191335,0
6/1/1977,1977,0.010669253,0.006644518,0.003703704,0.005366545,0,0.036485462,0.009677091,0.012974515,0
7/1/1977,1977,0.009596929,0.00440044,0.004581796,0.009165072,0.030431308,0.004246785,0.008575464,-0.033411262,0
8/1/1977,1977,0.008555133,0.003833516,0.003663004,-0.024451098,0,-0.008763068,0.005901771,-0.035305275,0
9/1/1977,1977,0.009425071,0.003818876,0.002673688,-0.015549872,0,0.004147706,0.011535402,-0.01995046,0
10/1/1977,1977,0.005602241,0.002717391,0.012886676,-0.025875507,0.02161793,-0.036018599,0.013271726,-0.037160222,0
11/1/1977,1977,0.005571031,0.004878049,0.002612613,0.005760614,0,0.052692148,0.007567672,0.009041833,0
12/1/1977,1977,0.005540166,0.00377562,0.002575853,-0.004879084,0,0.015002442,0.006547906,-0.001346862,0
1/1/1978,1978,0.000918274,0.005910801,-0.005178303,-0.038051588,0.017784288,-0.046083689,0.005835645,-0.079693298,0.100449223
2/1/1978,1978,0.000917431,0.006410256,0.013843982,-0.014072022,0,-0.00033632,0.010272018,-0.042162739,0
3/1/1978,1978,0.00091659,0.007430998,0.012687348,-0.001798157,0,0.038449523,0.014780644,0.012347904,0
4/1/1978,1978,0.009157509,0.008956797,0.010471204,0.043796442,0.058505239,0.076018791,0.017070229,0.096905208,0
5/1/1978,1978,0.009981851,0.009399478,0.005181347,0.050695718,0,0.03436707,0.006932409,-0.005245658,0
6/1/1978,1978,0.008984726,0.010346611,0.009685346,0.002566472,0,-0.010250333,0.012772896,-0.036456495,0
7/1/1978,1978,0.009795191,0.007168459,0.006825939,-0.004812615,0.027199821,0.041804088,0.009481216,0.044937007,0
8/1/1978,1978,0.010582011,0.005592272,0.000594873,0.069040025,0,0.064162281,0.00744285,0.012224723,0
9/1/1978,1978,0.009598604,0.007583418,0.005629058,0,0,-0.023249645,0.010026385,-0.01985298,0
10/1/1978,1978,0.021607606,0.008028098,0.01119979,-0.031761309,0.034193815,-0.17114146,0.013322884,-0.092976924,0
11/1/1978,1978,0.021996616,0.005475361,0.002176173,-0.058548708,0,0.027290175,0.00859328,0.003859386,0
12/1/1978,1978,0.020695364,0.004455446,0.008264463,0.014781966,0,0.024378019,0.010309278,0.003019552,0
1/1/1979,1979,0.02595296,0.008871365,0.002103136,0.03745708,0.020049262,0.056936969,0.008854782,0.033222365,0.099377635
2/1/1979,1979,0.026086957,0.011724475,0.010988507,-0.014843045,0,-0.037245907,0.0093622,-0.047169247,0
3/1/1979,1979,0.024653313,0.00965717,0.009291743,0.019036954,0,0.064390628,0.012008282,0.055154513,0
4/1/1979,1979,0.017293233,0.011477762,-0.015551743,0.01998002,0.0255825,0.004106945,0.000327332,-0.019682403,0
5/1/1979,1979,0.016260163,0.012293144,0.018242531,-0.023212537,0,-0.030307988,0.008835079,-0.050173193,0
6/1/1979,1979,0.016727273,0.011676787,0.007974482,0.019753334,0,0.039417074,0.011595848,0.012573987,0
7/1/1979,1979,0.015736767,0.010618652,0.006329114,0.009832842,0.029452229,0.011971188,0.009619238,-0.005682799,0
8/1/1979,1979,0.014788732,0.010050251,0.006289308,0.045764362,0,0.054516291,0.007066296,0.038611508,0
9/1/1979,1979,0.015267176,0.010402533,0.0078125,0.011173184,0,-0.013898924,0.009381898,-0.020641951,0
10/1/1979,1979,0.005468216,0.008952551,0.001550388,-0.037753223,0.021112138,-0.103657714,0.006248535,-0.07906673,0
11/1/1979,1979,0.004758668,0.00931677,0.007739938,-0.007655502,0,0.054789511,0.009469844,-0.00122594,0
12/1/1979,1979,0.00541272,0.010549451,0.007680492,0.039537126,0,0.036586858,0.010303729,0.009455607,0
1/1/1980,1980,0.009421265,0.014354067,-0.004102151,0.028756957,0.024215064,0.05524514,0.005708197,0.029384215,0.077489652
2/1/1980,1980,0.01,0.013722127,0.00913242,0.039675383,0,-0.036542621,0.008929923,-0.028143671,0
3/1/1980,1980,0.009240924,0.014382403,0.006199351,-0.091934085,0,-0.183470083,0.01020102,-0.103542456,0
4/1/1980,1980,-0.007848267,0.011259383,0.00163874,-0.016236867,0.002691909,0.056689181,0.003415503,0.028574919,0
5/1/1980,1980,-0.007251154,0.009896907,0.003094562,0.045631068,0,0.064256398,-0.000295989,0.030923213,0
6/1/1980,1980,-0.007968127,0.011024908,0.00600145,0.064066852,0,0.037090112,0.006069578,0.009091619,0
7/1/1980,1980,-0.00669344,0.000807754,0.002991202,0.045375218,0.021138205,0.088921401,0.001839317,0.077658066,0
8/1/1980,1980,-0.006738544,0.00645682,0.013061057,0.030884808,0,0.049059491,0.012337519,-0.010250608,0
9/1/1980,1980,-0.006784261,0.009222133,0.005788712,0.024291498,0,0.02568618,0.009575626,-0.008232925,0
10/1/1980,1980,0.004098361,0.008740564,0.01294964,0.029249012,0.045186336,0.017047918,0.014514622,-0.018162508,0
11/1/1980,1980,0.004081633,0.009058685,0.012840747,0.042242704,0,0.070851238,0.013386217,0.065666793,0
12/1/1980,1980,0.004065041,0.008587041,0.005641749,-0.016212233,0,-0.036943263,0.008876153,-0.038527714,0
1/1/1981,1981,-0.005398111,0.008126935,0.00986535,-0.003745318,0.046439911,-0.030225367,0.010252858,-0.02521564,0.072877239
2/1/1981,1981,-0.005427408,0.010364683,0.001274727,-0.034586466,0,-0.009121754,0.00548584,0.018450198,0
3/1/1981,1981,-0.005457026,0.007218845,0.01116324,0.037383178,0,0.054219148,0.008252063,0.023052866,0
4/1/1981,1981,0.009602195,0.006412674,0.005486968,0.009009009,0.012267437,0.024140239,0.006290584,-0.012895706,0
5/1/1981,1981,0.010190217,0.008245877,0.005457026,-0.020089286,0,0.023220604,0.005041339,-0.013547525,0
6/1/1981,1981,0.009414929,0.008550186,0.002579172,0.004555809,0,-0.043284582,0.008025682,-0.023883272,0
7/1/1981,1981,0.005996003,0.011426465,0.005398111,-0.024187453,0.031012176,-0.029776635,0.007430998,-0.035704682,0
8/1/1981,1981,0.005298013,0.007653061,0.009395973,0.003872967,0,-0.081936404,0.010537408,-0.08130036,0
9/1/1981,1981,0.005928854,0.010126582,-0.000392892,-0.087191358,0,-0.089194327,0.002932742,-0.045014489,0
10/1/1981,1981,0.001964637,0.002148228,0.003968254,0.012679628,0.006197922,0.082135977,0.004873611,0.000856099,0
11/1/1981,1981,0.001960784,0.002858164,0.008142292,0.025876461,0,0.028038943,0.004332644,0.039342638,0
12/1/1981,1981,0.001956947,0.002850018,-0.004394858,0.007323027,0,-0.030647402,-0.000579486,-0.018932804,0
1/1/1982,1982,-0.01171875,0.003552398,-0.01269146,-0.052504039,-0.00198609,-0.04082772,0.005669373,-0.007711794,0.056500448
2/1/1982,1982,-0.012516469,0.003185841,0.029325513,-0.023870418,0,-0.050694552,0.005893658,-0.056729011,0
3/1/1982,1982,-0.012008005,-0.001058574,-0.001834138,-0.03231441,0,-0.020007766,0.000764234,-0.000869612,0
4/1/1982,1982,-0.014179608,0.004238785,-0.000292079,0.049638989,0.017612914,0.046901068,0.0005091,0.026959217,0
5/1/1982,1982,-0.015068493,0.009848751,0.009009009,0.000859845,0,-0.042230234,0.008014248,-0.043184599,0
6/1/1982,1982,-0.014603616,0.012190874,0.00127551,-0.057560137,0,-0.052661134,0.002145381,-0.021394096,0
